Id,SalePrice
1461,76301.79
1462,418.42697
1463,62009.906
1464,114768.34
1465,361964.75
1466,101111.8
1467,6633.385
1468,40302.734
1469,87629.06
1470,841334.9
1471,41138.457
1472,210294.8
1473,432408.97
1474,45144.93
1475,19313.246
1476,401529.8
1477,156420.52
1478,58689.703
1479,160153.75
1480,358189.47
1481,3666996.2
1482,1180806.9
1483,98233.72
1484,463559.03
1485,222983.0
1486,507124.5
1487,1965718.4
1488,150897.4
1489,73654.18
1490,649753.9
1491,585002.44
1492,53846.785
1493,381.29758
1494,88711.734
1495,596627.6
1496,3626224.2
1497,272379.78
1498,17983.496
1499,43503.484
1500,219419.22
1501,259950.23
1502,452167.38
1503,99.91378
1504,2115975.0
1505,698239.1
1506,218740.2
1507,390213.28
1508,26671.629
1509,1189725.4
1510,22264.418
1511,3735.7227
1512,253676.77
1513,60316.64
1514,118.53389
1515,16904.053
1516,55882.812
1517,33576.164
1518,876953.2
1519,16251.446
1520,662943.9
1521,29131.027
1522,107371.1
1523,176656.69
1524,534280.3
1525,3189364.5
1526,766620.75
1527,304918.84
1528,337555.28
1529,84991.17
1530,663661.9
1531,9207.33
1532,348415.6
1533,3039527.8
1534,3766.581
1535,40991.87
1536,1842951.5
1537,114805.02
1538,14355.727
1539,204.48393
1540,92849.484
1541,1601402.4
1542,5828.2393
1543,64247.832
1544,670938.9
1545,784553.7
1546,293798.0
1547,487765.7
1548,1025442.06
1549,115724.87
1550,267791.47
1551,149217.94
1552,346097.44
1553,13860.462
1554,272099.9
1555,460869.28
1556,283478.5
1557,213962.64
1558,1016233.3
1559,235990.48
1560,150042.73
1561,3917.0093
1562,306908.53
1563,111209.93
1564,586708.75
1565,452516.78
1566,1659426.1
1567,288085.2
1568,12823975.0
1569,360314.34
1570,383758.97
1571,3068978.5
1572,24340.232
1573,4366.8735
1574,1520.8656
1575,101919.4
1576,111252.89
1577,189897.67
1578,12489.873
1579,3158.302
1580,146347.72
1581,105629.88
1582,157648.7
1583,669558.9
1584,626288.0
1585,178547.06
1586,1209488.1
1587,102.91972
1588,213629.08
1589,82549.836
1590,1433765.4
1591,77977.12
1592,132849.12
1593,894292.2
1594,39.06857
1595,26746.414
1596,3811.8962
1597,55319.16
1598,148482.33
1599,9824.2
1600,4166.7886
1601,2639.0676
1602,244771.19
1603,876.47064
1604,38058.574
1605,667351.25
1606,762464.0
1607,1208.9609
1608,971656.4
1609,39200.195
1610,12836.913
1611,1200276.0
1612,28578.973
1613,17963.664
1614,713336.7
1615,23889.65
1616,42501.32
1617,356758.0
1618,16730.775
1619,83441.46
1620,2.7272377
1621,82514.57
1622,177216.23
1623,26555.438
1624,371334.53
1625,223657.92
1626,169379.66
1627,186094.4
1628,2141095.2
1629,23615.674
1630,7209951.0
1631,325634.25
1632,1439451.0
1633,39054.332
1634,134894.11
1635,160163.83
1636,52262.562
1637,7677.064
1638,972.3765
1639,38707.047
1640,1226894.4
1641,631279.5
1642,772607.6
1643,20490.629
1644,1250745.5
1645,113853.17
1646,1414674.1
1647,98020.164
1648,77595.664
1649,1531554.2
1650,49948.105
1651,265595.03
1652,888932.7
1653,1059499.5
1654,15179.8
1655,6250.779
1656,93368.85
1657,42724.875
1658,13722.676
1659,13592.053
1660,6535.416
1661,204454.12
1662,230111.7
1663,190451.55
1664,149.27122
1665,116537.78
1666,63780.08
1667,361972.0
1668,2595.4272
1669,612059.0
1670,546457.2
1671,666535.2
1672,725551.3
1673,830030.8
1674,183344.03
1675,1069643.9
1676,680860.9
1677,945768.6
1678,189924.47
1679,1051406.9
1680,177588.78
1681,119074.06
1682,414935.25
1683,382374.78
1684,592590.7
1685,461020.06
1686,826277.75
1687,83876.44
1688,536680.44
1689,454714.84
1690,539603.7
1691,686994.5
1692,1389997.6
1693,69629.18
1694,113008.53
1695,27118.04
1696,41636.047
1697,7699.838
1698,1240383.9
1699,301090.38
1700,394174.94
1701,677090.4
1702,117385.17
1703,254912.86
1704,1466885.9
1705,288020.9
1706,36193.625
1707,229142.03
1708,123858.06
1709,1282336.9
1710,606912.06
1711,1755980.9
1712,804581.7
1713,814482.06
1714,222039.55
1715,842659.8
1716,87041.7
1717,77690.445
1718,30.516638
1719,244209.03
1720,21200.328
1721,61394.348
1722,15.865986
1723,39433.68
1724,117319.03
1725,2623122.0
1726,347684.38
1727,53326.043
1728,240858.27
1729,237545.78
1730,49432.715
1731,297638.47
1732,64350.05
1733,257564.73
1734,87.97928
1735,72098.336
1736,108100.8
1737,33421.637
1738,260924.86
1739,120919.68
1740,961699.06
1741,2731066.8
1742,224790.61
1743,86351.0
1744,3120.2983
1745,3961.757
1746,450480.56
1747,8417.409
1748,95870.32
1749,232052.78
1750,2708839.2
1751,2709159.8
1752,242805.92
1753,47865.793
1754,3116368.5
1755,9257.42
1756,589896.6
1757,345028.34
1758,308651.44
1759,54460.945
1760,118103.484
1761,163618.36
1762,360146.0
1763,130128.6
1764,267579.6
1765,42.272907
1766,210500.67
1767,1363618.4
1768,62661.27
1769,589234.8
1770,17197.324
1771,526707.8
1772,10845.545
1773,1130422.2
1774,9831.905
1775,292082.1
1776,399937.7
1777,839305.75
1778,21453.26
1779,18512.146
1780,4235.527
1781,33244.51
1782,172829.94
1783,38347.414
1784,2257159.5
1785,49536.254
1786,1046265.56
1787,5716.983
1788,12267.258
1789,48876.426
1790,9795.405
1791,39433.605
1792,495437.9
1793,783948.6
1794,8821.73
1795,73585.87
1796,1835.3594
1797,36899.81
1798,312517.94
1799,816295.44
1800,309305.0
1801,79240.28
1802,25140.553
1803,383750.2
1804,2272696.2
1805,311937.6
1806,93647.17
1807,932301.8
1808,607516.06
1809,19179.422
1810,349018.88
1811,5664.5356
1812,814262.25
1813,33305.914
1814,1206.2637
1815,6762421.0
1816,8208.748
1817,32484.098
1818,13984.02
1819,1809.3093
1820,25087.86
1821,6170.5063
1822,76155.96
1823,37893.68
1824,10464.242
1825,50198.24
1826,57101.8
1827,95140.586
1828,353918.22
1829,86241.79
1830,216469.9
1831,2673945.2
1832,1817.6714
1833,1038800.9
1834,234469.28
1835,22652.525
1836,481986.97
1837,46790.664
1838,2998557.5
1839,101223.516
1840,5657.28
1841,7726.6284
1842,50.73162
1843,457074.34
1844,62285.742
1845,54376.195
1846,98683.484
1847,191886.72
1848,1272181.8
1849,139016.39
1850,281355.34
1851,121366.67
1852,39590.812
1853,53196.363
1854,79154.33
1855,13618.976
1856,675894.9
1857,2408.1853
1858,116196.195
1859,212628.25
1860,66209.0
1861,194964.27
1862,62622.797
1863,29010.678
1864,29036.39
1865,142940.94
1866,301835.84
1867,368427.22
1868,343951.44
1869,238466.64
1870,1132563.1
1871,485674.16
1872,442473.72
1873,855131.0
1874,129286.71
1875,18916.445
1876,234395.73
1877,310224.62
1878,417035.06
1879,18084.676
1880,532586.25
1881,253057.47
1882,1043323.25
1883,258502.53
1884,367881.97
1885,13625.628
1886,239118.17
1887,258512.64
1888,811700.6
1889,309549.94
1890,7898.7188
1891,2.1853986
1892,2005754.5
1893,124673.875
1894,93260.37
1895,404329.56
1896,165302.52
1897,39326.605
1898,543616.0
1899,1212.2224
1900,189313.06
1901,1007286.94
1902,58783.023
1903,84055.97
1904,499888.78
1905,35736.633
1906,844.1912
1907,1645.9502
1908,8831.268
1909,2185.6304
1910,1726.6288
1911,49280.586
1912,4272.6523
1913,3212.802
1914,19880.305
1915,49806.168
1916,30347.34
1917,828589.8
1918,806310.0
1919,230514.97
1920,26981.857
1921,597501.6
1922,403270.94
1923,131062.695
1924,300051.56
1925,265741.97
1926,298280.1
1927,1057958.8
1928,755629.1
1929,252853.62
1930,42050.938
1931,3830.0686
1932,26330.143
1933,100.81147
1934,19141.396
1935,83252.125
1936,99734.82
1937,148199.81
1938,49587.492
1939,215811.94
1940,312576.66
1941,50151.156
1942,1824.909
1943,527761.75
1944,2528646.0
1945,943408.44
1946,61209.55
1947,9878.946
1948,518.10547
1949,398032.16
1950,16592.566
1951,206900.47
1952,23946.332
1953,558439.0
1954,328756.16
1955,266087.88
1956,1710.5408
1957,1028537.0
1958,46135.98
1959,57949.05
1960,96283.74
1961,257090.36
1962,449881.66
1963,727148.0
1964,488315.84
1965,28995.105
1966,3118.7363
1967,79505.75
1968,397926.62
1969,424917.78
1970,808393.44
1971,255340.36
1972,874486.1
1973,260137.72
1974,459879.66
1975,1.5226485
1976,1095909.2
1977,989857.2
1978,1830027.9
1979,315385.66
1980,157434.0
1981,89172.15
1982,374532.94
1983,239797.33
1984,52531.3
1985,2661532.5
1986,265455.75
1987,26535.008
1988,358450.56
1989,476560.22
1990,807171.7
1991,406870.12
1992,268672.47
1993,396252.06
1994,355778.12
1995,79451.7
1996,323.24127
1997,265127.62
1998,1225699.1
1999,508422.28
2000,3289498.2
2001,30475.59
2002,225403.27
2003,1033168.4
2004,508905.44
2005,142972.3
2006,182931.33
2007,1750738.6
2008,218499.6
2009,239415.95
2010,590505.06
2011,3.3980925
2012,171648.58
2013,378668.56
2014,614988.06
2015,306966.2
2016,262417.66
2017,430874.75
2018,7806.592
2019,243427.75
2020,455143.06
2021,35076.316
2022,30758.375
2023,568949.44
2024,393078.03
2025,132298.02
2026,532170.44
2027,142440.03
2028,84100.31
2029,15461.032
2030,2204521.2
2031,3996439.5
2032,1799930.0
2033,4170575.5
2034,96362.74
2035,130307.93
2036,90322.625
2037,4556.7983
2038,216110.98
2039,68229.055
2040,1202.4
2041,24.848803
2042,496614.38
2043,747066.56
2044,166322.45
2045,249107.81
2046,7333.0127
2047,148259.89
2048,91059.0
2049,1253061.8
2050,623119.75
2051,504033.4
2052,1678306.5
2053,188337.6
2054,6365.8086
2055,3153.5225
2056,297051.47
2057,26430.17
2058,65834.62
2059,225823.48
2060,501885.0
2061,84267.7
2062,356962.53
2063,35265.76
2064,368856.12
2065,507904.72
2066,104044.82
2067,1076.8428
2068,143391.64
2069,978298.9
2070,945370.06
2071,174.83217
2072,227751.62
2073,200509.75
2074,1.5536654
2075,13934.244
2076,473088.88
2077,18697.13
2078,1541793.6
2079,18863.193
2080,27916.197
2081,93175.2
2082,422791.6
2083,366891.12
2084,326956.12
2085,24827.758
2086,47.030922
2087,85623.47
2088,8303.791
2089,382495.12
2090,85319.586
2091,77624.98
2092,851573.75
2093,130316.375
2094,1311.5071
2095,18292.182
2096,59017.88
2097,114888.04
2098,62815.758
2099,495379.8
2100,47110.492
2101,121266.13
2102,385731.53
2103,357502.16
2104,1878.2467
2105,4917.136
2106,58962.69
2107,21317.512
2108,435359.62
2109,390638.88
2110,161535.2
2111,1838.3234
2112,334255.75
2113,428433.06
2114,16148.953
2115,91989.79
2116,74412.81
2117,192617.9
2118,189270.28
2119,209267.69
2120,117451.58
2121,14.580231
2122,167548.95
2123,291762.5
2124,103826.16
2125,115624.484
2126,5658.7095
2127,178365.47
2128,4242.068
2129,10.062021
2130,187734.34
2131,261128.48
2132,648623.3
2133,11708.715
2134,37902.39
2135,15.552549
2136,9.620039
2137,3367.5046
2138,89687.62
2139,664943.5
2140,17775.373
2141,389382.47
2142,266505.12
2143,13372.168
2144,22415.256
2145,30569.727
2146,1595.1232
2147,5137.06
2148,59367.87
2149,1686.8301
2150,563833.1
2151,29084.17
2152,33.99512
2153,38108.367
2154,22605.047
2155,37748.36
2156,179106.1
2157,734117.9
2158,2085740.2
2159,929651.56
2160,125213.65
2161,526207.25
2162,336369.8
2163,67617.37
2164,1855320.5
2165,64896.83
2166,49339.742
2167,550410.2
2168,76138.97
2169,418384.3
2170,53848.996
2171,301113.06
2172,211283.44
2173,79766.78
2174,752757.9
2175,2513808.5
2176,750673.1
2177,1352319.1
2178,640590.56
2179,117285.02
2180,5981.048
2181,115161.734
2182,312304.62
2183,223137.44
2184,597709.7
2185,15927.421
2186,134289.03
2187,581171.6
2188,221746.88
2189,1747.7991
2190,230252.2
2191,778159.5
2192,15099.048
2193,9027.521
2194,1419681.5
2195,2633.1072
2196,598351.9
2197,24809.486
2198,11935.573
2199,92817.875
2200,206477.45
2201,14251.319
2202,683.29095
2203,20596.19
2204,266844.16
2205,344619.25
2206,1946.1891
2207,1505.5206
2208,16755.557
2209,13647.996
2210,1694.4645
2211,212555.67
2212,77283.27
2213,268849.34
2214,11228.677
2215,54468.79
2216,1460.8137
2217,3.368269
2218,14533.039
2219,66.37779
2220,2586.6873
2221,56666.133
2222,126709.69
2223,201470.64
2224,275815.6
2225,663224.7
2226,85228.18
2227,533368.5
2228,252815.53
2229,718653.8
2230,17561.918
2231,564931.7
2232,45392.906
2233,257503.58
2234,340653.06
2235,47864.883
2236,703887.3
2237,1463162.5
2238,5630.0674
2239,22.92679
2240,26690.408
2241,179.16272
2242,44066.69
2243,80281.08
2244,14889.845
2245,4507.6245
2246,458215.66
2247,25876.09
2248,207604.69
2249,292868.7
2250,1303695.2
2251,44623.06
2252,365816.1
2253,15816.333
2254,63418.47
2255,90362.17
2256,84631.81
2257,135488.2
2258,73501.84
2259,122009.71
2260,852.34393
2261,212178.56
2262,620619.44
2263,860626.4
2264,1207567.9
2265,255.0191
2266,1987403.1
2267,1640729.9
2268,77.985214
2269,149708.56
2270,1052975.2
2271,110403.54
2272,9885.571
2273,530964.94
2274,277619.6
2275,122682.94
2276,74520.69
2277,235298.1
2278,282451.16
2279,3885.3186
2280,476866.66
2281,48876.38
2282,98212.734
2283,509065.62
2284,10927.938
2285,19443.053
2286,688761.8
2287,113536.125
2288,101835.84
2289,1247512.5
2290,295798.03
2291,192137.77
2292,428110.8
2293,440139.62
2294,1514334.9
2295,980190.94
2296,100106.836
2297,327701.9
2298,87387.71
2299,1353472.5
2300,1033988.44
2301,196468.66
2302,383966.9
2303,263135.88
2304,112960.48
2305,216355.16
2306,444944.1
2307,794919.1
2308,59184.094
2309,158138.53
2310,167827.53
2311,544224.5
2312,15072.245
2313,322853.12
2314,33375.96
2315,85712.35
2316,36288.258
2317,25036.879
2318,124908.56
2319,79698.875
2320,28843.693
2321,979152.0
2322,85141.91
2323,549863.0
2324,137090.53
2325,150076.8
2326,475224.12
2327,455869.8
2328,711005.06
2329,131861.06
2330,90643.98
2331,2147878.8
2332,1282532.6
2333,886837.0
2334,639804.8
2335,328782.8
2336,1262452.5
2337,16782.648
2338,164018.62
2339,503966.1
2340,530410.75
2341,86830.95
2342,559012.8
2343,1407847.9
2344,202781.42
2345,431229.1
2346,211440.86
2347,99902.55
2348,535945.0
2349,7750.074
2350,249603.16
2351,224032.14
2352,4117892.8
2353,294695.4
2354,4.4292755
2355,3.3597898
2356,35430.844
2357,201164.98
2358,499795.8
2359,914353.2
2360,516396.28
2361,189264.16
2362,422975.5
2363,65987.36
2364,99416.03
2365,2505622.8
2366,555655.8
2367,914218.9
2368,510304.16
2369,807717.6
2370,18919.62
2371,107083.95
2372,39221.996
2373,150536.64
2374,1245924.0
2375,117876.414
2376,145841.67
2377,41674.742
2378,109.728485
2379,8945.557
2380,5937.2993
2381,19803.912
2382,378733.6
2383,252138.7
2384,543679.25
2385,535930.1
2386,334583.28
2387,111474.33
2388,545446.06
2389,26370.35
2390,214.95876
2391,35079.9
2392,170713.81
2393,596.625
2394,482016.4
2395,1734067.1
2396,548541.5
2397,3228357.2
2398,2348.0952
2399,41941.04
2400,4223332.0
2401,87.92505
2402,596812.56
2403,625749.5
2404,25286.412
2405,67277.164
2406,33785.3
2407,47777.227
2408,2125.0032
2409,357302.1
2410,765043.2
2411,249717.92
