Id,SalePrice
1461,123750.77949353398
1462,161260.45294237352
1463,185891.3256750933
1464,199182.9487872574
1465,193273.0203903555
1466,176493.25328431407
1467,179577.2728977504
1468,169177.32935268283
1469,189036.66900699039
1470,126892.28237606706
1471,189100.3017054172
1472,97394.95486316246
1473,97600.0797314348
1474,144524.11754084722
1475,110077.32863435359
1476,380548.14664059837
1477,256290.85732694014
1478,285517.5599262117
1479,289967.1177771445
1480,483198.17438164895
1481,344060.6529183034
1482,215853.1321423607
1483,182961.6855848559
1484,161673.1436107389
1485,187414.08872948514
1486,197254.97221095208
1487,351937.6993651824
1488,232719.26373715428
1489,192192.51220484384
1490,239966.03799651188
1491,193205.21695598707
1492,93022.27683056476
1493,177625.72367236996
1494,293553.4809082678
1495,293543.04172264744
1496,234937.35798610348
1497,177193.1100173063
1498,162949.72777312397
1499,157581.5671143613
1500,154349.63418703858
1501,176259.85358940912
1502,144584.54918530164
1503,265882.6726333106
1504,241101.89326447525
1505,225478.14038880917
1506,197285.945628633
1507,248917.33743250117
1508,206328.42227427132
1509,168534.16947090093
1510,146301.34613181272
1511,153698.2827329221
1512,177228.33248213268
1513,145548.7769792593
1514,159197.48209649924
1515,193887.55565430407
1516,155234.3039310322
1517,168819.84561047185
1518,128846.39757626245
1519,214027.76252663753
1520,137398.83244304446
1521,138551.44724787492
1522,179255.55507171297
1523,111111.76489421078
1524,131082.1797339086
1525,124394.93370590422
1526,111002.86486775926
1527,108125.64450354557
1528,140906.67126664307
1529,157677.89338184637
1530,182603.3555065174
1531,110137.73523372028
1532,97433.83857397696
1533,153871.63973067183
1534,123949.16511988683
1535,160804.04904405485
1536,108435.90465607266
1537,65920.19872591582
1538,156005.69465739865
1539,198476.87531781386
1540,99648.50407142584
1541,143412.3626312845
1542,142346.08480072534
1543,202803.29359628612
1544,87493.4901074059
1545,113627.35405959342
1546,133730.86510741123
1547,137835.06744611968
1548,134857.2348269312
1549,117513.99990930181
1550,131929.74437830452
1551,107373.62790896861
1552,142100.5675165768
1553,148377.0204765954
1554,119313.02800596593
1555,175605.3236862607
1556,86623.7399851153
1557,101791.22110099068
1558,96022.86798489407
1559,81842.6356611823
1560,131367.75230931927
1561,126259.27357209765
1562,126123.41214165346
1563,118890.17846747562
1564,161993.35440421113
1565,144645.1454835043
1566,241576.98676318652
1567,75790.90772915148
1568,242440.71476319147
1569,141283.05614381758
1570,144374.4356963113
1571,132880.73712424783
1572,146965.35642839552
1573,245286.729860272
1574,119243.36088884625
1575,227170.15476974958
1576,239845.16176698438
1577,185271.56219434438
1578,139883.42508906577
1579,154459.38878314474
1580,197844.15899734208
1581,156218.84931965108
1582,124268.97208584832
1583,296908.6686163107
1584,227532.46144728942
1585,140222.0464753282
1586,70866.51637916933
1587,99719.34913581335
1588,155140.28634208028
1589,97977.25213717743
1590,135345.40082268318
1591,96492.213658202
1592,118029.78824875645
1593,121907.95605884705
1594,127886.40588325262
1595,107369.8343130921
1596,231338.26121574998
1597,197782.42447086802
1598,226463.91265118055
1599,163207.6821427226
1600,157415.74249394936
1601,69215.64876694653
1602,115626.84301414447
1603,85364.20298193453
1604,265610.5395161696
1605,248850.12010136715
1606,174226.87917860624
1607,171902.1744419544
1608,215705.90763588093
1609,182061.8469980106
1610,160471.20361622717
1611,142911.86107058605
1612,176468.91306763233
1613,167932.97153128445
1614,125044.48217446975
1615,95074.02787587316
1616,83421.06201186491
1617,94400.3040288729
1618,125516.7497130166
1619,145699.81071356658
1620,161379.20034556853
1621,139064.539372298
1622,143276.29672768607
1623,263681.4655556863
1624,222712.01143467694
1625,116235.26428230852
1626,166797.27135159032
1627,198188.7208138016
1628,276650.85773478285
1629,181744.30540027693
1630,365487.5923804878
1631,229868.2522741235
1632,247203.68177692938
1633,167127.99998341687
1634,192098.54939160464
1635,177923.7685037131
1636,154139.29645528382
1637,206790.18120592943
1638,190310.8663129593
1639,183299.25794653367
1640,265401.5859552814
1641,185981.41401377093
1642,242438.48979204096
1643,230040.12099387514
1644,236217.29606384665
1645,208994.90807685142
1646,162925.99419981576
1647,159760.40485110538
1648,129929.69879484143
1649,147160.32002705664
1650,110027.17201304261
1651,124985.10175991134
1652,99963.84261605237
1653,101988.26583121685
1654,142651.66247588256
1655,137548.29995292777
1656,139175.2902863386
1657,145361.95573689582
1658,140261.0715570604
1659,114632.15026250627
1660,152785.76581767589
1661,452936.5648328377
1662,395284.7582176825
1663,386116.66096785414
1664,504882.8798062662
1665,309637.33882723993
1666,351378.49704680545
1667,396924.50872318645
1668,345954.487393969
1669,295338.8224133391
1670,345739.4894618231
1671,280379.5298720128
1672,420697.35117970675
1673,311287.0335450863
1674,248694.62002972112
1675,204052.9404892801
1676,198030.7749577401
1677,230271.73651606572
1678,452894.3639676371
1679,410807.13424850244
1680,339851.74315734894
1681,246206.6299236444
1682,321896.07077986875
1683,192734.890799703
1684,182646.90286496634
1685,176464.4545911649
1686,169674.65792855888
1687,171435.51116651288
1688,193259.6473336458
1689,199900.68301913148
1690,196466.86785342987
1691,184229.08177110174
1692,259321.18579531045
1693,175922.92197694306
1694,185068.03728951197
1695,165038.8443585419
1696,274974.4488997788
1697,173793.82241810032
1698,359280.65273557464
1699,321883.2830066907
1700,266383.58140457363
1701,278473.4205981967
1702,253631.42823499267
1703,247042.98266987287
1704,283337.24655370024
1705,242975.54416474584
1706,448185.67792652897
1707,213438.6289434945
1708,206967.9996029001
1709,270878.98276713496
1710,220475.63627580722
1711,269625.6140435133
1712,256130.97676271372
1713,275498.6141613758
1714,231174.39148986776
1715,204670.18579514042
1716,182929.99023036612
1717,174233.19089730017
1718,129873.44181903098
1719,208877.74034864767
1720,235285.10012911394
1721,170867.24633244082
1722,129505.46461932934
1723,164100.350954546
1724,192634.05152827076
1725,231460.67188144234
1726,189329.804321766
1727,151708.01886337294
1728,182570.04920213745
1729,166132.26288284827
1730,151626.85608508892
1731,119391.36349669314
1732,126497.33567995335
1733,112680.04474011897
1734,119200.70606765292
1735,131239.31723842208
1736,110424.86004192087
1737,265033.6627947829
1738,259712.96571016728
1739,248372.02600510168
1740,216577.28348007263
1741,186657.61428627995
1742,170185.79444543252
1743,175237.56959102594
1744,280240.08427061513
1745,218095.29241044656
1746,180762.772750068
1747,225326.5504786882
1748,236578.1509169514
1749,151250.69141135053
1750,122754.14023294073
1751,253073.19813161396
1752,119711.30026142135
1753,150043.7885311171
1754,192203.52776476575
1755,171486.40500952076
1756,139316.40374594086
1757,123781.88043630823
1758,150356.7100274992
1759,166562.04104517767
1760,164990.78789888366
1761,146978.2462026017
1762,179549.8178705041
1763,184384.91852293647
1764,116824.37064130178
1765,175188.19635258775
1766,188150.36565166744
1767,217952.48777153992
1768,145621.9065054234
1769,172136.7661341711
1770,152982.86916526826
1771,117663.87764170267
1772,136254.8450902346
1773,126996.7110317521
1774,142523.30005430666
1775,143323.98810633473
1776,131260.46770978556
1777,107572.89336446504
1778,137910.95448999427
1779,117077.60537389501
1780,182289.37403050024
