Id,SalePrice
1461,120439.6642204995
1462,162035.76853245398
1463,181144.94696655375
1464,198584.76208427685
1465,192786.51872464817
1466,172828.0292395817
1467,178863.65607993046
1468,167381.10530978697
1469,186317.54255827275
1470,123636.39424502266
1471,186583.2595986103
1472,98223.0370951264
1473,99033.83502204224
1474,146362.24287735912
1475,111220.33044808658
1476,374854.2728871686
1477,259476.24601163075
1478,286448.19527081936
1479,292565.1518497691
1480,503502.5591927422
1481,344117.0560032882
1482,218907.99967159634
1483,178964.48172406756
1484,162230.35402866878
1485,189136.04776757528
1486,196554.34721688525
1487,350091.724058578
1488,236731.9815865036
1489,193171.26618131436
1490,237798.54189435393
1491,190289.61347634927
1492,97042.18491595349
1493,179150.63744670548
1494,297553.0490216326
1495,294022.8096600345
1496,229115.79446902702
1497,182572.76019163078
1498,165036.15732359473
1499,159733.376547943
1500,157341.77616250474
1501,179217.3343017132
1502,145414.43848818072
1503,281640.729121157
1504,246486.4016339594
1505,225697.03923597827
1506,197256.21411382733
1507,242988.53443891247
1508,199485.0343788114
1509,167861.78913436635
1510,145592.0480319046
1511,151271.34631611154
1512,172606.28547827047
1513,142614.63077344614
1514,157587.11310293284
1515,195201.74492420972
1516,156248.9898111223
1517,170833.8028557361
1518,129673.02989730288
1519,213156.4978916267
1520,134660.48251217723
1521,137382.84602480227
1522,175562.9177542489
1523,113187.94189299911
1524,129340.61612861039
1525,122707.20190602056
1526,109089.51003368454
1527,105437.78471163777
1528,144423.4685830234
1529,155466.9071331943
1530,181594.3080429736
1531,105378.4118586761
1532,96136.5116502538
1533,149735.34891615238
1534,126806.36780535222
1535,160747.2600135191
1536,110649.02274903601
1537,64565.90521332151
1538,156611.5496912578
1539,204070.3738993024
1540,96524.49031049873
1541,148880.3681431672
1542,140617.6467365092
1543,203047.99122829203
1544,88010.64128006878
1545,110732.92969405456
1546,133310.88888367987
1547,130036.61498168363
1548,141546.7470534701
1549,120745.83390983556
1550,130106.13727029478
1551,110427.9250154694
1552,142478.37541727207
1553,151466.84214158703
1554,120468.39864353325
1555,169774.77779640167
1556,86101.18545544361
1557,103740.58457063026
1558,99017.20048405354
1559,79693.61494602448
1560,132323.392729747
1561,126976.59793382275
1562,125013.61350700678
1563,119928.77212268082
1564,159929.18054210328
1565,145454.1358310643
1566,246285.42494845387
1567,76286.03160951132
1568,243710.8100836113
1569,139303.39073390528
1570,142978.2600704551
1571,131218.3005545288
1572,146624.83737987932
1573,252689.44814450256
1574,119981.19852705073
1575,231362.00998879978
1576,239269.5983548415
1577,184839.55248771387
1578,141477.14408006635
1579,151241.07785215083
1580,194250.06069064126
1581,152899.6910464503
1582,123522.48308087271
1583,303773.3550089074
1584,225306.50984880546
1585,138765.8526135781
1586,68317.9375014843
1587,98926.59533189646
1588,158785.71220652718
1589,97672.88266705628
1590,135618.04002411914
1591,96463.55461838075
1592,120657.18164784007
1593,122040.8185762184
1594,132553.2389144563
1595,109924.0278631901
1596,231051.20760065582
1597,203161.7683231022
1598,227047.03842577248
1599,165876.974809947
1600,160377.38291289244
1601,65816.20582634119
1602,112815.21156246489
1603,81415.08660189204
1604,269650.0269680538
1605,247925.08588383513
1606,170008.14187667915
1607,174336.53406628777
1608,213796.06507109955
1609,187118.3527123187
1610,161456.3032616005
1611,139869.85573218932
1612,170304.0140718172
1613,162856.8975490897
1614,126219.10995953763
1615,95125.09019662775
1616,80504.44530505124
1617,93979.7116761615
1618,124656.12480029829
1619,143723.6618016049
1620,160122.46635957077
1621,139987.37983412654
1622,143705.74145820938
1623,269278.92200526607
1624,215003.05720592476
1625,116933.0945774578
1626,162883.12163312623
1627,194032.97237966568
1628,278165.00518750557
1629,181476.4505735957
1630,366045.3453872373
1631,231751.33625660843
1632,248418.6481125539
1633,167377.0636026889
1634,189840.9382254961
1635,176311.14825289982
1636,153146.32545427984
1637,204438.19662355736
1638,189888.5256287314
1639,179115.30837066873
1640,271341.8758163797
1641,183374.60998087013
1642,244012.54744377034
1643,228729.03723146976
1644,235050.6717722101
1645,203482.42996850336
