Id,SalePrice
1461,116845.8574137791
1462,160293.81142668892
1463,185048.48364023282
1464,200304.30678819004
1465,198169.4087119105
1466,174994.96722982285
1467,177910.73923333708
1468,166133.99095434323
1469,194927.2905486493
1470,119841.95387674263
1471,188199.13408285737
1472,98773.68369700485
1473,98625.26603878732
1474,149377.1518972252
1475,107570.56427324166
1476,362441.9307248366
1477,256023.23710909666
1478,294982.26943309465
1479,295004.25697635097
1480,494811.40833270224
1481,339642.45950156974
1482,221674.60593673502
1483,181974.18000641547
1484,157658.54805973513
1485,193874.42570091574
1486,197989.6583096117
1487,334215.7693972259
1488,239013.32211246376
1489,190900.19922999013
1490,242690.23659540297
1491,195681.426753528
1492,94856.9166576532
1493,179231.4198568995
1494,299387.00708649226
1495,302436.08879789256
1496,229266.82119918065
1497,180109.20182797353
1498,161266.7701781942
1499,160922.4880118698
1500,157690.221556766
1501,178363.77698258442
1502,148266.88727122123
1503,281335.2354888414
1504,243116.48530872978
1505,227387.97498953994
1506,199763.6237678289
1507,252013.36332185575
1508,203574.866630674
1509,165142.59844456366
1510,144309.73461187183
1511,149267.2451753779
1512,179189.0327802427
1513,147701.33971277348
1514,153614.6103817193
1515,198488.65488635137
1516,153984.28388793304
1517,176238.4607120113
1518,135714.27273786187
1519,206815.76463334184
1520,130304.0436981804
1521,131525.21700936145
1522,182655.55688427592
1523,113454.484467973
1524,127695.83472828822
1525,120541.18778078383
1526,113886.38333915893
1527,109812.73755155843
1528,146006.5666966269
1529,149756.19885187165
1530,188404.579967678
1531,109778.78494901989
1532,99688.38983556123
1533,155039.52222320347
1534,126119.86057121419
1535,155236.90886449997
1536,109352.7197187459
1537,64640.35679070404
1538,150522.65506247865
1539,203953.25899618687
1540,94248.64134770294
1541,143862.8702891791
1542,143748.29356617032
1543,189514.4958628019
1544,88669.88743094052
1545,116108.97183536275
1546,132766.00112880502
1547,130876.96126640406
1548,139131.8854257109
1549,120417.3340787265
1550,132167.3568032978
1551,111803.11637996328
1552,137872.29007791175
1553,151441.4891343529
1554,120929.8997123438
1555,169972.1420991122
1556,83276.19784060802
1557,106573.82764016291
1558,99098.43972057888
1559,77254.35659792529
1560,130008.93121228305
1561,125857.61832294802
1562,126743.16288202388
